headline,date,link
HDFC's potential rate-hedge pulls down Indian bond yields - traders,06:47:50 15/02/2023 pm IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-s-potential-rate-hedge-pulls-down-Indian-bond-yields-traders-42991533/
Indian lender HDFC's biggest-ever bond issue to see strong demand - bankers,02:47:41 15/02/2023 pm IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/Indian-lender-HDFC-s-biggest-ever-bond-issue-to-see-strong-demand-bankers-42990047/
INDIA RUPEE-Rupee at over 1-mth low on growing bets of multiple Fed hikes,10:33:01 15/02/2023 am IST,/news/latest/INDIA-RUPEE-Rupee-at-over-1-mth-low-on-growing-bets-of-multiple-Fed-hikes-42988544/
"Financials, Tech Stocks Buoy Asian Equities in Tuesday Trading",09:13:06 14/02/2023 pm IST,/quote/stock/SECOO-HOLDING-LIMITED-37839065/news/Financials-Tech-Stocks-Buoy-Asian-Equities-in-Tuesday-Trading-42984967/
Vodafone Idea in Talks to Refinance Loans Worth Up to INR40 Billion,11:31:05 14/02/2023 am IST,/quote/stock/VODAFONE-IDEA-LIMITED-9743588/news/Vodafone-Idea-in-Talks-to-Refinance-Loans-Worth-Up-to-INR40-Billion-42977731/
INSTANT VIEW-India's retail inflation above RBI's tolerance level yet again,06:12:03 13/02/2023 pm IST,/news/latest/INSTANT-VIEW-India-s-retail-inflation-above-RBI-s-tolerance-level-yet-again-42972537/
India's retail inflation breaches RBI's tolerance level first time since October,05:54:52 13/02/2023 pm IST,/news/latest/India-s-retail-inflation-breaches-RBI-s-tolerance-level-first-time-since-October-42972372/
An unknown buyer executed an agreement to acquire 9.95% stake in Softcell Technologies Global Private Limited from HDFC Bank Limited for INR 99.5 million.,04:30:00 13/02/2023 am IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/An-unknown-buyer-executed-an-agreement-to-acquire-9-95-stake-in-Softcell-Technologies-Global-Privat-42981457/
"Tech, Financial Stocks Weigh Down Asian Equities in Friday Trading",09:08:06 10/02/2023 pm IST,/quote/stock/MOGU-INC-47401270/news/Tech-Financial-Stocks-Weigh-Down-Asian-Equities-in-Friday-Trading-42956224/
India retail inflation likely rebounded to 5.9% in Jan,07:43:20 10/02/2023 am IST,/news/latest/India-retail-inflation-likely-rebounded-to-5-9-in-Jan-42948644/
Tech Stocks Lead Asian Equities Lower in Wednesday Trading,09:22:06 08/02/2023 pm IST,/quote/stock/AURORA-MOBILE-LIMITED-45049870/news/Tech-Stocks-Lead-Asian-Equities-Lower-in-Wednesday-Trading-42932234/
"INDIA BONDS-Bond yields rise as RBI hikes rate, keeps stance unchanged",11:31:47 08/02/2023 am IST,/news/latest/INDIA-BONDS-Bond-yields-rise-as-RBI-hikes-rate-keeps-stance-unchanged-42924732/
Indian rupee seen struggling to rise much in coming months,10:08:13 07/02/2023 am IST,/news/latest/Indian-rupee-seen-struggling-to-rise-much-in-coming-months-42913914/
Bond yields and rupee to closely track RBI's policy move,07:18:57 06/02/2023 am IST,/news/latest/Bond-yields-and-rupee-to-closely-track-RBI-s-policy-move-42905500/
HDFC Bank : crosses 325th branch milestone in Madhya Pradesh,04:30:00 06/02/2023 am IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-crosses-325th-branch-milestone-in-Madhya-Pradesh-42983510/
"SatSure Analytics India Private Limited announced that it has received INR 1.2 billion in funding from ICICI Bank Limited, Kotak Mahindra Bank Limited, HDFC Bank Limited and others.",04:30:00 06/02/2023 am IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/SatSure-Analytics-India-Private-Limited-announced-that-it-has-received-INR-1-2-billion-in-funding-fr-42918264/
Tech Stocks Weigh Down Asian Equities in Friday Trading,09:05:07 03/02/2023 pm IST,/quote/stock/LEJU-HOLDINGS-LIMITED-16300133/news/Tech-Stocks-Weigh-Down-Asian-Equities-in-Friday-Trading-42892369/
INDIA BONDS-Benchmark yield sees biggest weekly drop in 12 post budget,03:38:04 03/02/2023 pm IST,/news/latest/INDIA-BONDS-Benchmark-yield-sees-biggest-weekly-drop-in-12-post-budget-42887531/
"Forward premiums reverse course on Indian rupee fall, bets of RBI absence",02:41:37 03/02/2023 pm IST,/news/latest/Forward-premiums-reverse-course-on-Indian-rupee-fall-bets-of-RBI-absence-42887107/
"India's bond, forex market seen rangebound in 2023 as risks priced in - HDFC Bank treasurer",01:24:20 03/02/2023 pm IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/India-s-bond-forex-market-seen-rangebound-in-2023-as-risks-priced-in-HDFC-Bank-treasurer-42886627/
INDIA STOCKS-Financials aid rise in Indian shares; Adani stocks cap gains,10:55:16 03/02/2023 am IST,/news/latest/INDIA-STOCKS-Financials-aid-rise-in-Indian-shares-Adani-stocks-cap-gains-42885844/
"Pharma, Fintech Stocks Weigh Down Asian Equities in Thursday Trading",09:08:51 02/02/2023 pm IST,/quote/stock/HIGHEST-56593821/news/Pharma-Fintech-Stocks-Weigh-Down-Asian-Equities-in-Thursday-Trading-42882165/
India's largest mortgage lender HDFC misses Q3 profit view on higher funding costs,02:08:17 02/02/2023 pm IST,/quote/stock/HOUSING-DEVELOPMENT-FINAN-46728573/news/India-s-largest-mortgage-lender-HDFC-misses-Q3-profit-view-on-higher-funding-costs-42875337/
"Tech, Telecoms Stocks Weigh Down Asian Equities in Tuesday Trading",09:09:05 31/01/2023 pm IST,/quote/stock/THE9-LIMITED-43354312/news/Tech-Telecoms-Stocks-Weigh-Down-Asian-Equities-in-Tuesday-Trading-42858749/
"Rupee ends little changed as budget, Fed meeting awaited",03:54:44 30/01/2023 pm IST,/news/latest/Rupee-ends-little-changed-as-budget-Fed-meeting-awaited-42844753/
"Tech, Financial Stocks Weigh Down Asian Equities in Friday Trading",09:11:05 27/01/2023 pm IST,/quote/stock/JIANPU-TECHNOLOGY-INC-38702343/news/Tech-Financial-Stocks-Weigh-Down-Asian-Equities-in-Friday-Trading-42831344/
"Online Stocks, Financial Firms Weigh Down Asian Equities in Wednesday Trading",09:09:06 25/01/2023 pm IST,/quote/stock/51TALK-ONLINE-EDUCATION-G-28622643/news/Online-Stocks-Financial-Firms-Weigh-Down-Asian-Equities-in-Wednesday-Trading-42811053/
India cenbank to rely more on forward book to manage rupee – analysts,01:54:30 25/01/2023 pm IST,/news/latest/India-cenbank-to-rely-more-on-forward-book-to-manage-rupee-analysts-42805422/
HDFC Bank : opens first branch in Kanyakumari town,04:30:00 25/01/2023 am IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-opens-first-branch-in-Kanyakumari-town-43008610/
"Asian Equities Track Lower in Tuesday Trading, Led by Tech Stocks",09:13:08 24/01/2023 pm IST,/quote/stock/MOGU-INC-47401270/news/Asian-Equities-Track-Lower-in-Tuesday-Trading-Led-by-Tech-Stocks-42801500/
Indian lenders expect pick up in retail deposits as rates rise,04:01:37 24/01/2023 pm IST,/news/latest/Indian-lenders-expect-pick-up-in-retail-deposits-as-rates-rise-42797158/
HDFC Bank : to upgrade 24 Government schools into Smart Schools in Tamil Nadu,02:57:06 24/01/2023 pm IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-to-upgrade-24-Government-schools-into-Smart-Schools-in-Tamil-Nadu-42796801/
Ecozen Solutions Pvt. Ltd. announced that it has received INR 2.04 billion in funding from a group of investors,04:30:00 24/01/2023 am IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/Ecozen-Solutions-Pvt-Ltd-announced-that-it-has-received-INR-2-04-billion-in-funding-from-a-group-o-42808043/
Tech Stocks Push Asian Equities Higher in Monday Trading,09:09:06 23/01/2023 pm IST,/quote/stock/HUYA-INC-45039991/news/Tech-Stocks-Push-Asian-Equities-Higher-in-Monday-Trading-42792624/
INDIA RUPEE-Rupee hits 2-month high as dollar continues retreat,10:24:12 23/01/2023 am IST,/news/latest/INDIA-RUPEE-Rupee-hits-2-month-high-as-dollar-continues-retreat-42788374/
India ICICI Bank's profit jumps 34% in October-December,05:28:22 21/01/2023 pm IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/India-ICICI-Bank-s-profit-jumps-34-in-October-December-42782082/
Asian Equities Rally in Friday Trading as ADRs Set to Close Week 2% Higher,09:07:06 20/01/2023 pm IST,/quote/stock/TUNIU-CORPORATION-16441311/news/Asian-Equities-Rally-in-Friday-Trading-as-ADRs-Set-to-Close-Week-2-Higher-42778767/
Indian Equities Tumble Over Looming Global Recession,04:08:11 20/01/2023 pm IST,/quote/index/SENSEX-BSE30-7426/news/Indian-Equities-Tumble-Over-Looming-Global-Recession-42774958/
"Tech, Bank Stocks Lift Asian Equities in Thursday Trading",09:03:09 19/01/2023 pm IST,/quote/stock/HUYA-INC-45039991/news/Tech-Bank-Stocks-Lift-Asian-Equities-in-Thursday-Trading-42770067/
"INDIA RUPEE-Fall in Asia FX weighs on rupee, but near-term view positive",10:52:04 19/01/2023 am IST,/news/latest/INDIA-RUPEE-Fall-in-Asia-FX-weighs-on-rupee-but-near-term-view-positive-42763754/
Asian Equities Continue Strong Start to Year in Wednesday Trading,10:31:13 18/01/2023 pm IST,/quote/stock/THE9-LIMITED-43354312/news/Asian-Equities-Continue-Strong-Start-to-Year-in-Wednesday-Trading-42760960/
India's IndusInd Bank posts bigger-than-expected Q3 profit jump,04:09:11 18/01/2023 pm IST,/quote/stock/INDUSLND-BANK-LIMITED-9059225/news/India-s-IndusInd-Bank-posts-bigger-than-expected-Q3-profit-jump-42755985/
"INDIA STOCKS-Indian shares hit two-week highs boosted by metals, financials",03:45:24 18/01/2023 pm IST,/quote/stock/HINDALCO-INDUSTRIES-LIMIT-6493281/news/INDIA-STOCKS-Indian-shares-hit-two-week-highs-boosted-by-metals-financials-42755866/
INDIA STOCKS-Indian shares hit over 1-wk high as metals gain,11:16:49 18/01/2023 am IST,/quote/stock/HINDALCO-INDUSTRIES-LIMIT-6493281/news/INDIA-STOCKS-Indian-shares-hit-over-1-wk-high-as-metals-gain-42754159/
Tech Stocks Lead Asian Equities Lower in Tuesday Trading,09:11:03 17/01/2023 pm IST,/quote/stock/THE9-LIMITED-43354312/news/Tech-Stocks-Lead-Asian-Equities-Lower-in-Tuesday-Trading-42750942/
"Nomura Adjusts HDFC Bank’s Price Target to INR1,885 From INR1,690, Keeps at Buy",02:24:02 17/01/2023 pm IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/Nomura-Adjusts-HDFC-Bank-s-Price-Target-to-INR1-885-From-INR1-690-Keeps-at-Buy-42745684/
India central bank's new proposal on loan loss provisions to raise bank capital needs - analysts,09:24:03 17/01/2023 am IST,/quote/stock/AXIS-BANK-LIMITED-46730206/news/India-central-bank-s-new-proposal-on-loan-loss-provisions-to-raise-bank-capital-needs-analysts-42744283/
"INDIA STOCKS-Indian shares fall as foreign outflows persist, oil weighs",03:42:27 16/01/2023 pm IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/INDIA-STOCKS-Indian-shares-fall-as-foreign-outflows-persist-oil-weighs-42740454/
INDIA STOCKS-Indian shares reverse gains as foreign outflows spur volatility,02:16:38 16/01/2023 pm IST,/quote/stock/AVENUE-SUPERMARTS-LIMITED-34491272/news/INDIA-STOCKS-Indian-shares-reverse-gains-as-foreign-outflows-spur-volatility-42739976/
HDFC Bank Clocks Gains in Fiscal Q3 Consolidated Net Profit,11:06:03 16/01/2023 am IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-Clocks-Gains-in-Fiscal-Q3-Consolidated-Net-Profit-42738987/
"INDIA STOCKS-HDFC Bank lifts Indian shares, higher oil prices cap gains",11:00:56 16/01/2023 am IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/INDIA-STOCKS-HDFC-Bank-lifts-Indian-shares-higher-oil-prices-cap-gains-42738983/
"INDIA STOCKS-HDFC Bank lifts Indian shares, higher oil prices cap gains",10:01:29 16/01/2023 am IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/INDIA-STOCKS-HDFC-Bank-lifts-Indian-shares-higher-oil-prices-cap-gains-42738863/
"Indian shares set to rise on earnings, improved U.S. inflation outlook",09:17:22 16/01/2023 am IST,/news/latest/Indian-shares-set-to-rise-on-earnings-improved-U-S-inflation-outlook-42738756/
"HDFC Bank Limited, Q3 2023 Earnings Call, Jan 14, 2023",05:00:00 14/01/2023 pm IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/Transcript-HDFC-Bank-Limited-Q3-2023-Earnings-Call-Jan-14-2023-42733225/
"HDFC Bank, India's biggest private lender, says net profit jumps 18.5%",01:59:57 14/01/2023 pm IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-India-s-biggest-private-lender-says-net-profit-jumps-18-5-42732178/
"HDFC Bank Limited Reports Earnings Results for the Third Quarter and Nine Months Ended December 31, 2022",01:02:00 14/01/2023 pm IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-Limited-Reports-Earnings-Results-for-the-Third-Quarter-and-Nine-Months-Ended-December-31-42738249/
Asian ADRs Rally to Close Out Week More Than 3% Higher,09:02:03 13/01/2023 pm IST,/quote/stock/THE9-LIMITED-43354312/news/Asian-ADRs-Rally-to-Close-Out-Week-More-Than-3-Higher-42729929/
INDIA STOCKS-Indian shares log weekly gains as rate worries ease,03:56:41 13/01/2023 pm IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/INDIA-STOCKS-Indian-shares-log-weekly-gains-as-rate-worries-ease-42726245/
Rupee seen higher as data boosts smaller Fed rate-hike bets,08:25:56 13/01/2023 am IST,/news/latest/Rupee-seen-higher-as-data-boosts-smaller-Fed-rate-hike-bets-42724360/
India's Dec retail inflation eases to 5.72% y/y,06:33:17 12/01/2023 pm IST,/news/latest/India-s-Dec-retail-inflation-eases-to-5-72-y-y-42719591/
Indian rupee upside limited by low forward premiums - bankers,02:05:19 12/01/2023 pm IST,/news/latest/Indian-rupee-upside-limited-by-low-forward-premiums-bankers-42716450/
"INDIA RUPEE-Rupee extends rally, some analysts see limited upside potential",03:43:50 11/01/2023 pm IST,/news/latest/INDIA-RUPEE-Rupee-extends-rally-some-analysts-see-limited-upside-potential-42708061/
Financial Stocks Lead Asian Equities Modestly Lower in Tuesday Trading,09:09:02 10/01/2023 pm IST,/quote/stock/DAQO-NEW-ENERGY-CORP-12249683/news/Financial-Stocks-Lead-Asian-Equities-Modestly-Lower-in-Tuesday-Trading-42703106/
India's inflation likely remained steady at 5.90% in December,07:37:28 10/01/2023 am IST,/news/latest/India-s-inflation-likely-remained-steady-at-5-90-in-December-42696815/
"IT Firms, Game Operators Lead Asian Equities Sharply Higher",09:33:02 09/01/2023 pm IST,/quote/stock/LEXINFINTECH-HOLDINGS-LTD-39085195/news/IT-Firms-Game-Operators-Lead-Asian-Equities-Sharply-Higher-42694250/
Vodafone Idea Seeks Loans Worth INR 70 Billion from Banks,12:33:02 06/01/2023 pm IST,/quote/stock/VODAFONE-IDEA-LIMITED-9743588/news/Vodafone-Idea-Seeks-Loans-Worth-INR-70-Billion-from-Banks-42670401/
Budget discipline would give most support to Indian rupee- Reuters poll,08:37:11 06/01/2023 am IST,/news/latest/Budget-discipline-would-give-most-support-to-Indian-rupee-Reuters-poll-42669963/
Ecommerce Stocks Lead Surging Asian Equities in Wednesday Trading,09:04:08 04/01/2023 pm IST,/quote/stock/BAOZUN-INC-22283935/news/Ecommerce-Stocks-Lead-Surging-Asian-Equities-in-Wednesday-Trading-42659067/
INDIA STOCKS-Financials drag Indian shares 1% lower ahead of Fed minutes,03:48:04 04/01/2023 pm IST,/quote/stock/HINDALCO-INDUSTRIES-LIMIT-6493281/news/INDIA-STOCKS-Financials-drag-Indian-shares-1-lower-ahead-of-Fed-minutes-42655009/
HDFC Bank : partners with Microsoft as part of its Digital Transformation Journey,07:58:08 03/01/2023 pm IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-partners-with-Microsoft-as-part-of-its-Digital-Transformation-Journey-42650629/
Hedging by Indian exporters picks up on bets rupee bottoming out,01:58:50 03/01/2023 pm IST,/news/latest/Hedging-by-Indian-exporters-picks-up-on-bets-rupee-bottoming-out-42647520/
India benchmark yield sees biggest annual rise in 13 years in 2022 on rate hikes,03:58:28 30/12/2022 pm IST,/news/latest/India-benchmark-yield-sees-biggest-annual-rise-in-13-years-in-2022-on-rate-hikes-42636744/
Indian banks' fundraising spree to continue in Jan-Mar to enhance capital - analysts,03:05:48 29/12/2022 pm IST,/news/latest/Indian-banks-fundraising-spree-to-continue-in-Jan-Mar-to-enhance-capital-analysts-42631229/
HDFC Bank : Loss of Share Certificates,05:13:18 28/12/2022 pm IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-Loss-of-Share-Certificates-42627245/
"Indian rupee's worst is likely over, to gain in 2023 -HDFC Bank treasurer",04:26:36 27/12/2022 pm IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/Indian-rupee-s-worst-is-likely-over-to-gain-in-2023-HDFC-Bank-treasurer-42621355/
Solar Stocks Weigh on Asian Equities in Friday Trading,09:27:03 23/12/2022 pm IST,/quote/stock/MOGU-INC-47401270/news/Solar-Stocks-Weigh-on-Asian-Equities-in-Friday-Trading-42612833/
"Asian Equities Follow US Market Sell-Off, Move Sharply Lower Thursday",09:27:03 22/12/2022 pm IST,/quote/stock/QUTOUTIAO-INC-46214339/news/Asian-Equities-Follow-US-Market-Sell-Off-Move-Sharply-Lower-Thursday-42605989/
"Indian stocks top Asian markets, strong economic growth fuels hope",10:53:16 22/12/2022 am IST,/quote/stock/LIFE-INSURANCE-CORPORATIO-137965464/news/Indian-stocks-top-Asian-markets-strong-economic-growth-fuels-hope-42600609/
"Tech, Telecoms Firms Lift Asian Equities Higher Wednesday",09:16:02 21/12/2022 pm IST,/quote/stock/IQIYI-INC-42529120/news/Tech-Telecoms-Firms-Lift-Asian-Equities-Higher-Wednesday-42597942/
Hariom Pipe Industries Secures Credit Facilities Worth INR2 Billion from HDFC Bank,10:30:02 19/12/2022 am IST,/quote/stock/HARIOM-PIPE-INDUSTRIES-LI-136399946/news/Hariom-Pipe-Industries-Secures-Credit-Facilities-Worth-INR2-Billion-from-HDFC-Bank-42574841/
"Recovery in Asia M&A, stuck at 8-year-lows, rests on macro conditions",09:44:00 19/12/2022 am IST,/news/latest/Recovery-in-Asia-M-A-stuck-at-8-year-lows-rests-on-macro-conditions-42574749/
"Ecommerce, Telecoms Stocks Lead Asian Equities Lower",09:10:02 16/12/2022 pm IST,/quote/stock/111-INC-54547962/news/Ecommerce-Telecoms-Stocks-Lead-Asian-Equities-Lower-42566268/
Indian Equities End Lower for Second Day on Friday; Dr. Reddy’s Laboratories Falls 4%,06:18:08 16/12/2022 pm IST,/quote/index/SENSEX-BSE30-7426/news/Indian-Equities-End-Lower-for-Second-Day-on-Friday-Dr-Reddy-s-Laboratories-Falls-4-42564037/
HDFC Bank : Debentures,01:12:05 16/12/2022 pm IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-Debentures-42568721/
"Lower commodity prices to shrink India's trade deficit, help rupee - analysts",01:01:13 16/12/2022 pm IST,/news/latest/Lower-commodity-prices-to-shrink-India-s-trade-deficit-help-rupee-analysts-42561181/
HDFC Bank Raises 50 Billion INR from Bond Offering,12:34:02 16/12/2022 pm IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-Raises-50-Billion-INR-from-Bond-Offering-42561053/
India's HDFC Bank joins peers in raising deposit rates,09:27:59 14/12/2022 pm IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/India-s-HDFC-Bank-joins-peers-in-raising-deposit-rates-42547839/
Tech Stocks Help Nudge Asian Equities Higher in Wednesday Trading,09:03:04 14/12/2022 pm IST,/quote/stock/THE9-LIMITED-43354312/news/Tech-Stocks-Help-Nudge-Asian-Equities-Higher-in-Wednesday-Trading-42547691/
HDFC Bank to Acquire Nearly 8% Stake in Indian Fintech Firm,10:08:03 14/12/2022 am IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-to-Acquire-Nearly-8-Stake-in-Indian-Fintech-Firm-42541067/
Indian shares set to rise after cooler U.S. CPI data,08:45:15 14/12/2022 am IST,/news/latest/Indian-shares-set-to-rise-after-cooler-U-S-CPI-data-42540695/
HDFC Bank Limited agreed to acquire unknown minority stake in Mintoak Innovations Private Limited for approximately INR 100 million.,04:30:00 14/12/2022 am IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-Limited-agreed-to-acquire-unknown-minority-stake-in-Mintoak-Innovations-Private-Limited-fo-42553916/
HDFC Bank : partners with Startup India for Parivartan SmartUp Grants,03:23:04 12/12/2022 pm IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-partners-with-Startup-India-for-Parivartan-SmartUp-Grants-42525332/
